word,weight
behavior,-3.150367072703598
war,3.1495708568005916
didn,-3.1481368365423217
it not,3.145908093819911
to deal,3.142171303435662
city,3.1248500349120127
this crap,-3.1229426025829397
movie and,3.113452230539232
succeeds,3.113387472107193
rent,-3.111009553082443
again and,3.1098618348881075
something,-3.0993893824525234
hartley,3.098553418395883
who made,-3.0930923345471446
the songs,-3.0924527145810696
wait to,3.091144057515528
vampires,-3.090257239048597
does,-3.0847733823596313
to star,-3.0836089972657823
surely,-3.078626986818973
to believe,-3.0760817480081877
great and,3.0732638576481004
brooklyn,3.066449815280095
in my opinion,3.0646004887362626
chamberlain,3.063632992416036
profile,-3.0573700851895476
woman,-3.0562010803860895
see some,-3.0515961421745437
walked,-3.045658022047968
the story,3.0444430456472427
portrait,3.043212211487466
at times,3.028702902679947
lincoln,3.02836348250057
society,3.027221014871011
surprise,3.0263351362804434
leonard,-3.025376651696798
soap,-3.024667460451759
hard to,-3.0231616373451473
acting was,-3.022384857183448
mildred,3.0217621732379105
someday,3.0203316574001833
found,-3.009764820943247
ginty,3.0095731328388333
unlikeable,-3.007040881144208
the greatest,3.0054215915151437
very interesting,2.999210686950169
unforgettable,2.9960229436135712
ways,2.99371503691601
scott,-2.9870564156617005
fitz,-2.9808343896256257
members,-2.9792307426917843
close to,2.9740218713842963
tale,2.97180196927367
religion,-2.96804525797379
episode,2.9672108139647215
walsh,2.9625870813759976
number,2.9600279088169867
upon,-2.956727801004557
completely,-2.9547402353965984
michael jackson,2.9544778347137313
for what it is,2.944863411780868
widow,2.9376664927545315
moved,2.9357660228839935
romantic,2.9281790472715694
sisters,2.9263693516660987
that about,-2.9226702019249413
take on,2.920899208173838
vulgar,-2.9112370310680116
shelf,-2.9101390693715348
problem with,-2.909338126739894
unfortunately the,-2.9075507226291357
fake,-2.9039884677644574
ideal,2.899985908709561
looks at,2.899026246152253
share,2.8952774415263467
the scenery,-2.8912214590377356
proceedings,-2.8902209763007276
the theme,2.89021640888041
was the first,2.887794144257119
songs are,-2.8858927220475112
jeff,2.876374387710871
disappoint,2.8761355685423142
modesty,2.8731054334020674
moby dick,-2.865653983116953
seem,2.8608821656138437
the video,-2.859303484721811
too much,-2.8576693488447797
minutes long,2.8573728722751857
island,-2.8560016552790146
came from,-2.8515810706350497
scientist,-2.8407309902554227
movie that is,-2.8405519062219278
other,2.8400076417430307
must say,2.8391967603597292
but rather,2.8351633998681542
here is,2.8325187952011737
the plot,2.8260758545622817
stuck,-2.8245890670127647
accent,-2.8177392371997274
to comprehend,2.8173176233643678
james,-2.8169626838728394
gabriel,-2.8164540633235924
else,-2.810221718390946
elephant,2.809713745114494
domino,2.809505328889747
some very,2.802882393732916
dressler,-2.8014276825506608
marvelous,2.801408631029618
science theater,-2.8008944707015404
right,2.7988207143116743
france,2.797883898471561
portuguese,2.797483130568254
pit,2.7963277943870977
elisha,2.794068774008012
for children,2.7892299922490222
lifeless,-2.7877461790156404
vampire,-2.7840618310256815
jerry,2.7792930278584813
the bad,2.7769850042690907
worst movie,-2.775904728084648
page,2.773855992735975
always been,2.773766128090557
discovered,2.772674976981005
church,-2.76774562376356
as usual,-2.7617096218632855
the best movie,2.7590275457878013
somewhat,2.754450725679125
saturday,-2.752636020174844
dry,-2.749783393510446
time the,2.749623135680033
randy,2.7420307993679645
voight,2.7324131795749245
owen,-2.720127946444953
keep,2.715759343945942
then you,2.7143507176794612
to work,-2.7142681481459845
that the film,2.712651633189322
thought provoking,2.7058965467613585
performance,2.6986473972726897
casper,2.6959464252781924
pitt,2.691166208249864
without any,-2.685209433034198
lot of fun,2.6844185672363627
hoot,2.6818817614357715
move,-2.665643597710654
higher,2.664501924177615
while,2.663880016008555
kathy long,-2.6635934989191536
un,-2.662364864668344
are too,-2.6604668004598326
de palma,2.65789099382728
only problem,2.657187949186949
be made,2.655829734751846
this because,-2.648315042146592
gymnast,-2.647605942375359
lion king,2.645721729229639
up on,-2.6456015989159685
ninja,-2.642927309313019
flynn,2.6428301916414974
was pretty,-2.6354715665272037
storyline,-2.6348681221731636
depression,2.630436651878732
stanwyck,2.629931163981441
production,-2.62947749682524
springer,-2.6291693504895783
sirk,2.6265379423816153
spinal,2.6258936531948223
body,-2.625408333981698
hong,2.620811938724364
at the same time,2.6202927129878435
azumi,-2.6189334753388014
standards,-2.618414634507689
pace,2.6176366107464673
have to be,-2.614628601041905
rush,-2.6138169315243736
many,2.6135464879204813
is terrible,-2.613158208728411
change,2.6122559918977397
actors,-2.610572897327295
period,-2.609923617262024
father,2.609742217121816
it every,2.6059330843011637
entirely,-2.604751168120474
actor,-2.602032573193108
it it,2.6000649352960314
will say,-2.5994978972037135
all good,2.596660306476991
she,2.5954409518098873
best part,-2.5932540258339376
andrew,2.588535203936008
chase,-2.5882356956708286
lovely,2.5880052877830586
several,2.5874087894780713
easily,2.5856892381111805
posey,2.5856530719623945
dreams,2.5850417685796896
shark,-2.5849388900110517
complex,2.5822338221514896
people are,2.5810295963668297
belle,-2.5806514444438933
bigelow,-2.5741489482746416
only to,-2.5729966891838245
and not,-2.565953233467139
what like,2.560318670535262
season,2.554295957304367
convince,-2.5537510460038533
ghost,-2.5534104996402767
explanation,-2.5530544507543316
recall,2.5514225176177865
defense,-2.543891982096576
the girl,-2.5428340471966164
fears,2.5395853039077183
self,-2.5392241859623197
culp,2.539093824853642
could,-2.5344933182650986
che,2.5339064800187217
albeit,2.533328209470905
saw the movie,2.52998147854912
grease,-2.5271646916272648
time it,2.5267991234789613
secret sunshine,2.526360339387772
lou,-2.5262236048857987
pleasant,2.5236418145538795
ladies man,2.519957693888077
as the movie,-2.5126788004829703
premise of,-2.510013971589616
and the film,2.5098532287274575
but it,2.506238104906549
time period,-2.4986819311168427
john,2.4974283145613088
without,2.4954329142374823
pacing,-2.494545008073023
cents,-2.4942190965007383
wouldn,-2.494021956083828
mel,2.490415469586189
follows,2.487473194201154
halloween,2.4868499584284622
is very,2.48649253854316
baseball,2.485877690613619
metal,2.485231689632918
three,-2.485068344721964
the short,2.4836711185348213
the exception,-2.481112572016285
the actors did,2.4789031150878156
to even,-2.474932051216113
pay attention,2.472460935898697
pitch,2.471556159432387
kinski,-2.464916927958342
sense of,2.4631037740153277
have ever,-2.461607140886043
dahmer,-2.453463559771007
animated,2.4523342544619187
criticism,2.450301160576581
carol,2.450070950782276
weird,2.4477248981805197
feel good,2.4459250704642566
should,-2.445511502162853
to buy,2.4447099717653997
gundam,2.4396497381786935
message,2.436672172407628
so good,2.434804277670421
sad that,-2.4339959810361216
who had,2.4334089042495086
could not,-2.431336050840697
stooges,-2.430089855114215
as it,2.4281495387962653
personally,2.4276794475547927
the show,2.4218630366063185
point,-2.420747842921963
no real,-2.4197177650845885
spirit,2.4149463110086224
laugh and,2.4123711272032833
moments but,-2.4113794042929735
there was,-2.410345072013237
jack black,-2.4097085865242187
cat,-2.4090483083458363
downs,2.4050061585152673
complain,2.404997190002221
scene is,2.4044101960180098
sports,2.4040319494428624
guys and,2.4023748675024206
nope,-2.400567617115755
craven,2.3920233114150813
horror br br,-2.3858695264568293
but have to,2.3814910286263933
grand,2.3748495266790766
demons,2.373807923884469
ho,-2.373169590799104
together and,2.373068625979875
together with,2.3687941002105695
struggling,-2.366175319428238
characters and,2.365897230370989
government,2.3657045421396075
br there,-2.3592517645889526
franchise,-2.3565708733463517
charming,2.3537463211526597
about that,2.347417610505071
geisha,-2.344825532853637
so so,-2.3417436753544565
miss it,2.338837486978405
funny,2.332896507597055
asian,-2.3317362738175973
master,2.3314434080481536
my daughter,2.326715880344893
up in,2.3248250015188483
up the,2.324270508747777
utter,-2.3212651086623604
we don,2.319372344603571
delight,2.31843050705988
ever seen,-2.316772340794611
sequences,2.3163458859085835
animals,2.3148661231394256
khouri,2.3144411003761776
remember,2.310740914347628
bottom,-2.3065661115148988
is absolutely,-2.304621715301546
be great,-2.3029769238525115
that was,-2.300279560810048
don miss,2.2985396214820533
about as,-2.2908455037280113
ahead,2.288617568625028
castle,2.2881843449230974
manages,2.2765051347165937
somebody,-2.2716472617819607
thing about,-2.270286058605691
soo,2.268810298159087
sleep,-2.254379434542564
scoop,2.2536568142940676
overrated,-2.2501336676209474
simmons,2.247819988969779
not one,-2.2446658880309376
soldiers,-2.242356221830764
because it,2.241487137731817
biko,2.240050405369925
disturbing,-2.2387989329726965
do,-2.238295233784535
mason,-2.2322130760327155
originally,2.2317034912818894
viewing,2.2302045624696216
think,2.2295146709791545
doctors,-2.2282403555466024
network,2.2227461659278402
appears to,-2.2209466407816816
co,-2.216847661080878
con,2.216668586303943
dialogue,-2.215020117636756
got,2.210502492721168
saw,2.2094058854339953
fashioned,2.2070863506818585
yet another,-2.201773163256211
raped,-2.1983205721520105
blown up,-2.196607965253701
flies,-2.1945737531786493
out of,-2.192102591934493
deserve,-2.190585364538619
and use,-2.190502518657915
seasons,2.1871335846124462
br in,-2.1869469762765736
had,-2.1864117248024204
wanted to,-2.185018977190082
likable,2.1834744109081186
children,-2.18266860536436
so bad,-2.1754836218863662
it is an,2.1741158340018667
lola,2.1732807682628748
in this,-2.172331987759997
not really,-2.1687732021965758
have been made,-2.168350805537868
the main character is,2.168304273511943
things,2.164509632102893
dead end,2.1642816341379305
grave,-2.1605663553195904
small,2.15508164104063
gore,-2.1542377990661934
sequel,-2.1527182842194637
hero,-2.150023369566213
carrie,2.1478660210165406
annoyed,-2.1411119371809058
fellow,2.1374954783878883
death and,2.137485718785412
like the,2.1364674382154947
makers,-2.1364032657049474
batman,2.1333271443630415
dillinger,-2.132626974474906
sabrina,2.1302018704047905
up for,2.1277275839547243
watch the,-2.124841604078185
simply,-2.1246496101754544
see the,2.124375865165109
like this,2.1241795502131215
rushed,2.119343916725128
scenes,-2.119032493664688
movie 10,2.1177576410440397
parents,2.1135895280709103
brilliantly,2.113435220573433
acts,-2.113231475371055
piece of work,2.113095446723869
not that,-2.1127969728175238
family,2.1094761198615997
it isn,2.109269748661485
mexico,2.103308793859907
exceptional,2.1030905014993246
better in,2.0986654747611824
actors in,2.0985409989815813
decent,-2.097390343148042
professional,2.096978984692361
philosophy,-2.094418323230771
were not,-2.0940744337167847
you ve,2.0889422101811923
amy,-2.087854833536185
adds,2.0845471794349644
kornbluth,-2.0811943510021877
dinner,-2.081009247281897
macy,2.0770129869620053
br br in,-2.0751388005394245
very bad,-2.073045393933706
has to,2.0723839172578074
gadget,-2.0698621107147948
nancy drew,2.0596667514309717
everything,2.0530930648709678
dracula,-2.052845264148401
is not,-2.0520062476690866
throughout,2.050925051269424
blandings,2.0465598734098425
great but,-2.0454158609128883
unusual,2.0445835260701064
chris,-2.043107137554574
game,2.035101882494196
work with,-2.030802615437645
flimsy,-2.0306286459371097
every day,2.028807657712527
impressive,2.0227676217269233
pre,2.020286192209456
stanley,2.0192756297756205
farrell,-2.0131898167905087
believe that,-2.0121522638750484
news,-2.0109075677632444
nicely,2.010308413632333
to see,2.0075002603934315
santa,-2.005885422146911
made more,2.004977035661415
final scene,2.004836431913138
russian,-2.003964417037404
bus,1.9976101423202974
box,-1.9973254554739677
angelina,1.9946169785894199
that some,1.9931958687852585
car,-1.9895458993798247
gypo,1.988623699281249
presented,1.9826041501852778
this was the,1.980375615317054
dvd and,1.9801967799547575
deserves,1.9759015910080637
julia,1.9698656078271721
bad movie,-1.9640411008648742
every time,1.9639987997250166
the events,1.9588626580819222
me the,-1.9585208174748523
just seems,-1.9579831058128494
connect,-1.9522505846022244
the film is,1.949277717522328
blues,1.944611174608819
men who,1.9442826550216386
not seen,1.9428332179991061
pyun,-1.9410240677418975
show was,1.940854819155736
man in,1.9402952943453449
fisher,1.9386861294034672
brother,1.9380583612163942
match,1.937659242029693
value,-1.9369009870271703
audience br,-1.9296475353019797
costume,-1.928230013057242
that has,1.9232890325627683
engaging,-1.9231993699268788
came,1.918354876356122
there are,-1.9174548988961388
jimmy,1.9148845986738663
par,-1.91457470409421
just isn,-1.9131283710741411
blood,-1.913071574624761
danish,1.9129249618492026
because they,-1.9105159254857473
like bad,-1.9103741068864555
this story,-1.9079524473555391
little to,-1.9066512115027352
battle,1.9063175553087477
malone,1.905449700328835
who is,1.901905733812662
films of,1.9005037750477758
sequence,1.9003209335740243
nikhil,-1.8928870175171657
explores,1.8925341218076468
the dark,1.8915265783837434
titled,-1.891094524393253
mcgovern,-1.8908029898059775
source,-1.8902177191378586
simon,1.8891273910268238
it starts,-1.8826483228890978
at the time,1.8787596162627946
joan,1.8773063900089255
br his,1.8715684083286561
westerns,-1.871130473701198
unnecessary,-1.8706736642397368
killing,-1.8683244266039714
first,1.864556544596803
bother,-1.8623963203496148
wasting,-1.8606068191864127
normal,1.8600013834313232
leigh,-1.8583138959227061
mr rochester,-1.8575717640978626
it got,1.8564263086669317
enough for,-1.8517582561971886
thats,-1.8470384138921039
mother,-1.8460046153570262
giant,-1.8456324696968938
care,-1.8454834827757514
sort,-1.8427912535040694
seriously,-1.8425478706404834
pretty,-1.8418369997199793
string,-1.841424153257318
years,1.8405449558892242
looking at,-1.8379327746322434
creek,-1.834960582656987
there really isn,-1.833489999255907
robert,-1.8322239673665806
global warming,-1.8299561047093755
shocked,1.827545401417543
check this,1.8191678179944208
of you,1.816932156758746
writers,-1.8157025022873028
oprah,-1.8156765198641112
just can,-1.8129260202198139
of good,-1.809454902324793
the boys,1.8092586443771719
movie has,1.8075121827890241
far,-1.8061417830499258
kept me,1.8039766794344707
ever,1.7990703563634227
one scene,-1.7983159900056982
entitled,-1.7951299464662132
gay,-1.7950376318251589
atlantis,1.7938039035787319
above,1.7926712923707127
wholly,1.7914615349402927
great film,1.7906861333232424
any of,-1.7870118155647994
favorite of,1.7863766323898698
four,-1.7856411182458036
what we,1.7823509987913826
liked the movie,1.7817166758458591
br br what,-1.7814764659411535
hop,1.7814617948905336
give you,1.7809950071484564
nothing more than,-1.7808305810956144
anime,1.7797479581864677
reason for,-1.7785366588364724
as his,1.7784747432698544
result,-1.7778420753910962
the director,-1.7758022236874051
sophisticated,1.7750954812991984
there is no,-1.7748537665042574
justice,1.7739857217942283
the jerk,1.768641621894375
crafted,1.7675084145592783
and for,1.7672195680968834
the very,1.766960904172863
racist,-1.7647296897826559
you are not,1.762665125502075
sean,-1.7588267567905846
detract,1.7574496852238968
come out,1.7560113840375464
the ultimate,1.7533704120662978
been great,-1.7523235958512073
american,1.7490204294076697
was meant,1.74712468161314
concept,-1.742368135470003
top,1.7410903955523895
brashear,1.7393899218642332
back in,1.7377749620010807
the first,-1.7376812738547265
big deal,-1.7322854006942243
and of,1.7311880575875054
to go to,1.724120022498437
quickly,-1.7208317719513604
hepburn,-1.7132009132564712
terrorists,-1.7083803695297821
army,-1.7078617150501485
this is great,1.7066215273230703
hulk,-1.7061126938134348
tomb,-1.7044139341906432
are what,1.7035767768281171
hall,1.7030099498624716
come on,-1.7013906427896355
does little,-1.6982681885890996
ice,1.697961492134505
those,1.6975370596601593
eye,1.6959789668497534
female,-1.6945347551711327
the battle,1.6942228878750618
be very,-1.692598623651696
and no,-1.6920200991136254
did this,-1.6905017738841925
nothing is,1.6886945311397132
somehow,-1.6885296117467594
see any,-1.6874791847836421
ceremony,-1.6865235851959899
trek,1.6859358195780774
before watching,1.682911180178552
does nothing,-1.6811202902280322
when the,-1.6788703894603807
history,1.6788331732794926
vivid,1.677917563168637
insulting,-1.672184694095208
unable to,-1.6718707998244455
preacher,-1.6667887479192753
damn,1.6611727778165675
mordrid,1.660286029287814
some sort of,-1.657652005172894
interested,1.656399052874669
was well,1.654686714260017
jake,1.6540983576397068
bollywood,-1.653328534047139
this movie will,1.6497357009215907
does not,-1.6481511063108083
cinema,1.6379905103679975
minutes of,-1.6363126088030286
much better,-1.633512676843282
will make,1.6324586575759972
below average,-1.6313908242886295
age,1.6252963876165167
the more,1.6198555613236496
dire,-1.6152088952555081
is lot,1.6116236355302558
new age,-1.6103827366587564
nerd,-1.6100372951057325
this movie was,-1.6099736845919725
cannot,-1.6080780475951766
mad,1.6032892564059813
lol,1.60187173524397
do it,1.5950807458395848
good but,-1.5907342268684872
ba,-1.5877352334796453
zatoichi,-1.5869611646784205
unpleasant,-1.5868036107574413
after and,1.5849097706174466
if you can,1.5842008263345275
if it,-1.5810948460382142
br br if,-1.5800358158890708
whole movie,-1.575791440018658
bud,1.5756334909673786
directed,-1.5733514290529866
buy,1.5695523959462843
jewish,-1.5691643144825702
dealing with,1.5682926128935777
guy,-1.5681466165458224
seth,-1.5669895867954393
terrifying,1.566713890156323
black mask,1.5637444812084564
snipes,-1.5622856980241873
feelings,1.5597218905407721
rukh,1.5572350162351907
jennifer,-1.55625132212776
in movie,-1.5531422988229253
diana,1.5524384462204754
needs,1.5523936835238883
film that,1.5475887527318335
interspersed,-1.5473254831750067
chorus line,-1.5383315807771671
adventure,1.5356865758335487
set,-1.5324087623178622
of art,1.532142271896628
rescue,-1.5278910723960355
man,1.527524256486941
huge,-1.5270308999185478
the poor,1.5232850552460904
stephen,-1.5225614271223573
day,1.5208416212779554
writer,-1.5198795239926268
ramtha,-1.5182799111977334
already,-1.5180837522976682
south park,1.5139130601643014
is beyond,-1.5128721789373483
his father,1.5128480981203882
lindsay,-1.5080362687297628
attitudes,1.5029026044326979
satisfy,1.498953349090781
bat,-1.4971958769181903
had been,-1.4970456021942093
feeble,-1.4957509859526614
the movie,-1.4952015523486721
prom,-1.4946734598781002
company,-1.4923784149293289
is that it,1.4917593698598695
and when,1.4874506527864046
in which,-1.4873369204657247
appalling,-1.487050099630641
hitler,-1.4863431973441121
lumet,1.4857380639826308
not my,-1.4822443341236
saved,-1.4816585740909094
to find,1.4805010291954588
dan,-1.478778218297405
particular,1.477834760178447
us,1.4770593853507406
gives,1.4769099677658173
it would have been,1.4740886635563393
development,-1.4728809771099092
despite the,-1.4680745562048614
the moon,-1.4665135786294476
stand,1.4577260876076277
is in the,1.4558548435210634
martin,-1.4543463809962054
gain,-1.4533513045331705
ed,-1.4507248399221933
coming,1.448319800759495
and yet,1.4479370845299515
and he is,1.4467821944509676
along,1.4463475155708505
british comedy,1.442233245481866
finish,1.43543654607231
many more,1.4352860946485546
archie,-1.4319733097902367
and my,1.431961502120325
want to,-1.428742910483485
beginning to,1.4269756747290476
frankly,-1.4216793521958841
priest,-1.420311713059326
yet,1.4181410086453448
bad this,-1.4171639754149008
understand,1.4165391071995928
do not,-1.4162667657695334
dreary,-1.4132623488673908
fabulous,1.4114832747144828
long as,-1.4114284991704524
it is also,-1.4045247310287745
be at,-1.4038142495022834
in their,1.399385269736747
critics,1.3993533051862077
we would,1.399147821786358
is however,-1.396471107251617
exciting,1.3930992767909893
block,-1.3916869201727262
yeti,1.3840045809918737
horror,-1.383178499810453
root,-1.3813035467451475
model,-1.3808025974666982
has been,1.3803062259025696
wendy,-1.3778091816283518
tough,1.375655861219527
and found it,1.36844869669582
bronson,-1.3676542306543114
screenplay,-1.3661897712441706
as he,1.365557333344527
kay,-1.3627134166989092
segal,-1.3595192694920895
others,1.3529755771834748
colonel,1.352348638539156
though,1.3504293177517508
box set,1.3489654366130652
downey,1.3487375251804605
george,-1.3412458477597986
something to,-1.3412378538434924
can get,1.3406044945495454
spider,-1.3394285306082738
hospital,-1.3363767299014149
traditional,1.3354915666192615
is not very,-1.326220960373606
score,1.3251688346809232
rice,-1.3186154924820945
seems to,-1.318537005969019
waters,1.3180799174989513
though it,1.317111277017133
turtle,-1.3125553236504026
with good,1.3111162419630482
length,1.3082846025341757
such,-1.3075430247371216
mouse,1.3071681242277975
college,-1.3067968138455042
the sequel,-1.3039392367069145
dibiase,-1.3027144629156586
builds,1.302414742572033
fuller,1.3022285914675324
interesting but,-1.300768261557201
parts,1.2987025151157934
pasolini,-1.2970929163229252
felix,1.2872216482999281
the role,1.2865534689631162
it because,-1.2854592239168958
regarding,-1.2841593003542127
eddie,1.2806546716296063
executed,1.278316075698852
guys,1.275794176430282
more to,1.273696541574353
stories,-1.2725116242310797
street,1.2710137893659745
egon,1.270898229345222
past,1.2705017322945682
attractive,-1.2701264282516598
house,1.2684046971092315
say the,-1.2652343691233057
von trier,1.2638296337276893
the dead,-1.2629267294979138
blake,1.2621616502094792
long time,1.2599079386387018
lily,1.256811414516956
kathy,-1.2562715525080077
has everything,1.2558788230473894
poor and,-1.2539708452769198
seven,1.2538372869477044
needed,-1.2525549331347703
first saw,1.2500014756847817
contrast,1.249124356834887
giving,-1.248860972814975
spielberg,1.2478391223640863
din,1.2471587528880834
sub,-1.244990591003386
mathieu,1.2440078917103323
mom,-1.2438642621384535
favorites,1.2434528322151632
gerard,1.239181774406937
by his,1.2381730765555252
is trying,-1.2379715506965192
forced to,-1.2375583297493904
lundgren,-1.235443666696586
you see,1.2340066433135732
mature,1.2336286415567375
flicks,1.2333253006479235
brought,1.2326778595716783
vega,1.2294688385265407
no idea,1.2292193931931907
anyone who,1.2270175828313457
these two,1.2249953348542548
provides,1.2247044327965204
batwoman,1.2228641948964132
the woman,1.2215448183358812
the dvd sleeve,-1.22145701743358
teeth,-1.219711933144674
paulie,1.219148184119041
tape,1.2190173648130347
start,-1.218356156275491
chuck,-1.2156590983842628
bad about,1.2153103235524012
should see,1.2151271561098858
all of,1.2115640998467856
rambo,-1.208116489066314
skull,-1.2067845401214552
artsy,-1.2063056533327219
tobacco,-1.2032719424001959
feels,-1.20310014030737
this movie is,1.1994984782103233
touched,1.1992279159412313
learned,1.1940247024617996
aro,1.1917408364175146
the politically,-1.1913033442184455
in film,-1.1773593566645306
jolie,1.175412635264899
another one,-1.175330437135556
find the,1.1751191431029875
though it was,1.1735710709426574
wish that,1.1699411698149889
ages,1.169632570587193
routine,-1.168097953828197
to watch,-1.1611076744421227
problems,1.156212932188173
international,1.1526408185701695
mention,-1.1520824532573806
doesn help,-1.1497214857273952
early,-1.1478934023851537
is because,1.1474410833318818
forced,-1.1473443890871649
but they,1.1471559702643015
looking forward,-1.1469894001755971
due,1.1456999252576452
last scene,1.1416768525863121
comes,-1.138785960755223
mine,1.1338972367382003
blank,-1.1336186376992605
kells,1.1323328134055153
because of,1.1302450345461308
watching,-1.1282324752554393
for it,-1.1281381410199043
even the,-1.1273962141039777
strippers,-1.1268142425912888
susan,-1.1251370949511716
certainly,1.1231288731433084
allen,1.1227344339559608
is an,1.1175736878458733
in films,-1.114980185772091
the middle,1.1089218442001125
say that,1.1067771915161584
revenge,-1.1053180371174445
to me,1.1048284505949635
full,1.1026305774745155
but in,-1.1021319201071307
kibbutz,-1.0990248410067005
treat,1.0982311473080468
so to,1.097934325647394
plastic,-1.0958539303094768
attention,1.0906547296652762
be done,1.0898991023594922
johnson,-1.089337480931295
outer,-1.087308119206897
act,-1.0854564831290383
dramas,1.0809251578204435
experience,1.07921737009036
care about,-1.0769293353772516
every,-1.0751812177199236
quasi,-1.0742750258765135
who plays,1.0728564548986663
ends,-1.0719646803046392
dukes,-1.067742670351877
in my mind,1.0615134331243827
aliens,-1.0594463091274537
foch,1.0576072405868757
from this,-1.056928575729934
barbara,1.0556777795282999
context,-1.0547400909444598
obviously,-1.0496911749944342
more like,-1.0490190875129561
substance,-1.048322645071837
religious,-1.0472158679469297
on top,-1.0451013560141966
it seems,1.0437974857561867
fontaine,1.0432191575524894
black,-1.0413829001982051
try,-1.0410588554964144
the american,1.0398196174056198
doo,-1.0394828541865826
can give,-1.0390889510859598
pseudo,-1.035271181814666
dream,1.03439031821102
even get,-1.032341043710038
research,-1.0319779174616064
turn,-1.0304955877719042
br if,-1.0271443754705774
the big,1.0243193479605162
elsewhere,-1.02368763347039
nobody,-1.023094826045605
great idea,-1.0218405858795998
aka,-1.0200296430682014
forward,-1.0189326073033402
sinatra,1.0186510897136563
nice little,1.0165065023656878
bakshi,1.0160392042747466
the real,-1.0154622179451804
the rest of,-1.0136519815822165
we know,-1.0093337888214597
watchable,-1.0075109435704501
the great,-1.0067619625250122
loss,-1.0055317894678
like to,-1.0036264044944456
jackass,1.003192464220242
br br as,-0.9981650797571808
murdered,-0.9936572941656663
bloom,0.9934851651898425
preston,0.9897842073990656
movies,0.987050134988578
people,0.9869126601642062
useless,-0.9852574312330602
friends,0.9784108938846843
everything that,0.9756923845056451
hyde,0.9746952831491505
been done,-0.9746902065714133
deals,0.9730176876183767
theater,-0.9655220601860801
br br it,0.9649079163429212
tend,0.9632683481316038
showed,0.9631831393583564
couple,-0.9628419802567236
gave it,0.9627836360827292
girls,-0.9569357229924915
like watching,-0.9533651883318172
spend,-0.9514924640275777
sound like,0.9513292037890025
isn,-0.9512029326255723
jack london,-0.9496383237441788
comedy,0.9477764556036036
larry,-0.947150802086656
comic,0.9462512759314129
movies but,-0.9382405238088177
show that,-0.9369790660197168
br no,-0.9367845803896897
love new york,-0.9367427656752042
never really,0.9309335925702507
rainy,-0.9272495852482027
seeing,0.9265731446146716
br br when,0.9242772463731492
for this,-0.9239388871939794
real,0.9232633352080583
and then,-0.92136040767898
all about,0.9209463144027843
shot,0.915470700253766
ago,0.9131909711646525
rather,0.9115919373848577
confess,-0.9092790933974816
the whole,-0.9043227405372235
secret,-0.9033781475892527
devoid,-0.903336909453241
poem,0.9025040951638401
disc,0.8995163947611724
rented,-0.89945930338443
unbearable,-0.8971707634747101
this is one,0.8965836524580905
feel,0.891389442287298
itself,-0.8906410096852846
entertainment,0.8889421609753324
ken,0.8879539176209845
this was one of,0.8876799799083056
find,0.8849932379804241
tabu,-0.8831648332598078
yawn,-0.8821191987464009
to figure,0.8805503142329317
the lost world,0.8800021581588091
hanging,-0.8797358393616537
laugh,0.8795858958039658
know,0.8784962893162744
like it,0.8762694171297841
othello,0.8762533427362423
10,0.8760977014179981
the last,0.8759976811993877
over,-0.8759808599120948
21,0.8754631687986235
rights,0.8749231962982285
bugs,0.8738773726599123
talking,-0.867668835349048
words,0.8669198478832908
have been,-0.8606894176944215
fu manchu,-0.8596467638831067
shallow,-0.8550774258523318
helmer,0.8540766042333237
to make,-0.8499238870545197
moves,0.8496469966008152
joey,0.8493638583345219
the movie but,0.8432943053748261
my interest,0.8428858442528442
ritter,0.8424103638235355
kate,-0.8415580184110097
movie didn,0.8391543557448161
no more,-0.8376433370463531
bothered,-0.8354261145165753
starring,0.8330623717266346
hollow,-0.83192112812756
even more,0.8316254389975657
became,0.830370197960457
and directed,-0.8291172115722735
have enjoyed,-0.8284328958225062
is the definitive,0.826936369620601
louis,0.8254565252948728
conventions,0.8248292581749813
for something,-0.823334388020838
for the most part,0.8211753768765673
contrived,-0.8209418860088241
part of,0.8160765314269861
strummer,-0.8157447683015258
is one of the,0.8157244309913376
director of,0.8155399683913083
to see some,-0.8154483639885437
story this,0.8143567184286135
gray,-0.8106350591540625
late,0.8096961746107145
pecker,0.8090236074027424
movie no,-0.8068330907805679
modern,0.802619566997763
and get,-0.8012084365878902
is supposed,-0.8006078430274989
chávez,-0.8000177423866663
high,0.7976493059945089
movie with,0.7967526818433825
kid,-0.7961367320966267
comic book,0.7959345027010768
more movies,0.7950227800241211
if you don,0.7939726136005432
literature,-0.7938672311468432
zenia,-0.7922551322383503
oscar,0.7913669898070719
effects,-0.790759353010931
direction,-0.790461496607764
influence,0.7873291596508494
about the,0.7869817514092129
well for,0.7863929998494755
her brother,0.7850721738335542
start to,0.7829366760319515
bush,-0.7821615438984022
my time,-0.7804534078710825
the grinch,0.7799474998410412
and as,0.7748224043129125
that all,-0.7747878083797731
are we,-0.7745457288580688
aren,-0.7743606626649018
mistake,-0.7637446677180472
drop,-0.7608009425354038
budget,-0.7557203305184332
did,-0.7548183309500388
compared to the,0.7538381591846331
intentions,-0.753331619465215
line,-0.7531781287177263
light,0.7527998489934656
very little,-0.7513455975896247
wells,0.7434802750067654
alas,-0.7412971511294008
watching it,0.7371082765213264
the movie is,-0.736804022576235
